,x_m,y_m
146,24.931238010173242,19.549184529902828
147,24.99841868404339,19.992213245941187
148,25.10557122118597,20.41208961652284
149,25.251670602240072,20.80941253129015
150,25.435370199140763,21.18536268134487
151,25.655323382029763,21.54112076103298
152,25.9101835210488,21.877867464700397
153,26.19860398633959,22.1967834866931
154,26.519238148043875,22.49904952135704
155,26.87073937630337,22.785846263038174
156,27.251761041259805,23.058354406082454
157,27.660956513054913,23.317754644835844
158,28.096979161830408,23.56522767364428
159,28.558482357728018,23.801954186853735
160,29.04411947088947,24.029114878810155
161,29.55254387145649,24.247890443859504
162,30.082408929570807,24.459461576347724
163,30.632368015374144,24.665008970620786
164,31.201074499008243,24.865713321024643
165,31.7871817506148,25.06275532190523
166,32.38934314033555,25.257315667608527
167,33.006212038312235,25.45057505248047
